"country_name","country_code","year","gdp_growth","household","gdp_deflator","unemployment","gini","cost_variable","cost_variable_lo80","cost_variable_hi80"
"Australia","AUS",2009,-0.185790579384147,-1.74304403127405,69.8487011354613,5.565,36.0779981114259,0.103201537338808,NA,NA
"Australia","AUS",2010,0.642043486475501,1.91237738403022,70.6545962360798,5.214,34.7,0.0382291622870157,NA,NA
"Australia","AUS",2011,0.993946506952952,2.6166333123731,75.0365778184492,5.083,36.0779981114259,0.0305959801058094,NA,NA
"Australia","AUS",2012,2.11825529215481,1.09991848904531,76.3915124953233,5.225,36.0779981114259,0.0247164011550119,NA,NA
"Australia","AUS",2013,0.851364693358519,0.179061844661277,76.2665355596392,5.663,36.0779981114259,0.0501359906313607,NA,NA
"Australia","AUS",2014,1.07636325622693,0.771746117273779,77.338382412107,6.078,34.4,0.0972505115076649,NA,NA
"Australia","AUS",2015,0.729964314626955,1.18189609736596,76.8559003624732,6.055,36.0779981114259,0.217192574665269,NA,NA
"Australia","AUS",2016,1.16681538734224,1.08405577033042,76.3462246030873,5.711,33.7,0.378085511984044,NA,NA
"Australia","AUS",2017,0.609016553617764,0.776238178719439,79.1352929841212,5.592,36.0779981114259,0.455500878179416,NA,NA
"Australia","AUS",2018,1.35086613147908,1.3019557415378,80.6143433133086,5.3,34.3,0.574121894593337,NA,NA
"Australia","AUS",2019,0.673067165560809,0.159343802184452,83.4102120722393,5.159,36.0779981114259,0.695361329120218,NA,NA
"Australia","AUS",2020,-1.34397743292375,-4.45755496667553,84.9829126135317,6.456,36.0779981114259,0.266276091703655,NA,NA
"Australia","AUS",2021,1.96739983729857,0.768532599080388,87.6003437115981,5.116,36.0779981114259,0.0186428231181859,NA,NA
"Australia","AUS",2022,2.92410064137691,2.9677599054418,93.886135821569,3.728,36.0779981114259,0.000179826811097675,NA,NA
"Australia","AUS",2023,0.941014568468177,3.74784752068342,100,3.668,36.0779981114259,0.688179194145776,NA,NA
"Australia","AUS",2024,0.967629988175895,0,106.113864178431,4.54466288879616,35.5971986150458,0.656469394841724,0.19673401256419,1.11620477711926
"Australia","AUS",2025,0.967629988175895,0,112.227728356862,5.27163360135453,35.5971986150458,0.776415697944562,0.2096603107362,1.34317108515292
"Australia","AUS",2026,0.967629988175895,0,118.341592535293,5.27163360135453,35.5971986150458,0.887391489829237,0.244714820527292,1.53006815913118
"Australia","AUS",2027,0.967629988175895,0,124.455456713724,5.27163360135453,35.5971986150458,0.998367281713912,0.275960232286428,1.7207743311414
"Australia","AUS",2028,0.967629988175895,0,130.569320892155,5.27163360135453,35.5971986150458,1.10934307359859,0.304527815093789,1.91415833210338
"Brazil","BRA",2009,-1.0163236214624,3.52502840711466,92.2310653168394,9.419,53.7,0.514816587818837,NA,NA
"Brazil","BRA",2010,6.62782994932327,5.33985230918942,100,7.86132422293676,36.0779981114259,0.243991154534775,NA,NA
"Brazil","BRA",2011,3.13169854409105,3.96889394291762,108.31859221882,7.578,52.9,0.236930903462436,NA,NA
"Brazil","BRA",2012,1.09733293821196,2.66285023235442,116.922475499848,7.251,53.4,0.506987361222211,NA,NA
"Brazil","BRA",2013,2.17333080532316,2.63578831041353,125.696998127234,7.071,52.7,0.387944987017521,NA,NA
"Brazil","BRA",2014,-0.303163572499983,1.42917541273282,135.560076726606,6.755,52,0.484987055484812,NA,NA
"Brazil","BRA",2015,-4.30639755912077,-3.97972351288857,145.816789378239,8.538,51.9,1.14114473291982,NA,NA
"Brazil","BRA",2016,-4.01012719354725,-4.56714902411049,157.633205078013,11.58,53.4,1.44814364306681,NA,NA
"Brazil","BRA",2017,0.587668928736335,1.23800850709337,163.4205261562,12.792,53.3,0.893381981268207,NA,NA
"Brazil","BRA",2018,1.09040860447158,1.66867851157568,170.763883603534,12.33,53.9,0.734119468062148,NA,NA
"Brazil","BRA",2019,0.562970837578547,1.92860179848053,177.977392101691,11.936,53.5,0.691004235202626,NA,NA
"Brazil","BRA",2020,-3.83550546659214,-5.11550177551992,189.496978107014,13.697,48.9,0.426238649337718,NA,NA
"Brazil","BRA",2021,4.3179316171849,2.52061363201059,214.221162145944,13.159,52.9,0.0417427545371716,NA,NA
"Brazil","BRA",2022,2.64631532411505,3.77098363725541,232.580519745323,9.231,52,0.0173175881648822,NA,NA
"Brazil","BRA",2023,2.50184181305286,2.71469342743865,243.416433970024,7.947,36.0779981114259,0.356825836260154,NA,NA
"Brazil","BRA",2024,0,0,254.252348194724,7.947,50.4437330815234,0.372857745935287,-0.192633179641742,0.938348671512316
"Brazil","BRA",2025,0,0,265.088262419425,7.947,50.4437330815234,0.348251002013105,-0.235492271388936,0.931994275415145
"Brazil","BRA",2026,0,0,275.924176644126,7.947,50.4437330815234,0.323644258090922,-0.279425885347699,0.926714401529544
"Brazil","BRA",2027,0,0,286.760090868827,7.947,50.4437330815234,0.29903751416874,-0.324334086808411,0.92240911514589
"Brazil","BRA",2028,0,0,297.596005093527,7.947,50.4437330815234,0.274430770246558,-0.370124793095609,0.918986333588724
"Canada","CAN",2009,-4.02008812114738,-1.05416963797194,90.4930128371262,8.46,34,1.21670751893389,NA,NA
"Canada","CAN",2010,1.95144747592553,2.44094540406898,93.0708309767074,8.178,33.6,0.931671933843995,NA,NA
"Canada","CAN",2011,2.13607713967458,1.28473381385629,96.090472369214,7.637,32.7,0.835445080801065,NA,NA
"Canada","CAN",2012,0.658841990369126,0.797871813687621,97.2612806831953,7.392,33.5,1.15246327688957,NA,NA
"Canada","CAN",2013,1.25359012904651,1.55244184161903,98.9543446636502,7.143,33.8,1.26726626033645,NA,NA
"Canada","CAN",2014,1.8484095174269,1.55599894706305,100.87524539044,7.023,33.2,1.43816036357063,NA,NA
"Canada","CAN",2015,-0.112369172949158,1.54589364349238,100,6.945,33.7,1.73465090416841,NA,NA
"Canada","CAN",2016,-0.0982963525159875,0.955441965486543,100.716978140661,7.038,32.7,1.85508490896266,NA,NA
"Canada","CAN",2017,1.80946446279282,2.4475166484709,103.306426407978,6.426,33.3,1.62382390265932,NA,NA
"Canada","CAN",2018,1.28092657904244,1.18113103754136,105.012137614296,5.837,32.5,1.67783587181407,NA,NA
"Canada","CAN",2019,0.42965758108582,0.109855275410496,106.6356995625,5.69,31.7,2.00938007218981,NA,NA
"Canada","CAN",2020,-6.06240642959015,-7.26845578716544,107.777565582849,9.657,36.0779981114259,2.47996207162047,NA,NA
"Canada","CAN",2021,4.70538205187351,4.5340564475492,116.038570940455,7.527,36.0779981114259,2.40394506578409,NA,NA
"Canada","CAN",2022,1.95567065895641,3.19588144724091,124.919954205826,5.28,36.0779981114259,2.15337427649811,NA,NA
"Canada","CAN",2023,-1.67686294923784,-1.22300037052332,126.837113376493,5.415,36.0779981114259,2.84335192700568,NA,NA
"Canada","CAN",2024,0,0,128.496148108837,7.0432,36.0779981114259,3.58460607214601,3.07249027363135,4.09672187066066
"Canada","CAN",2025,0,0,130.978483941927,7.0432,36.0779981114259,3.86463835092802,3.28450048676418,4.44477621509187
"Canada","CAN",2026,0,0,133.460819775018,7.0432,36.0779981114259,4.14467062971004,3.49193243289408,4.797408826526
"Canada","CAN",2027,0,0,135.943155608108,7.0432,36.0779981114259,4.42470290849206,3.69615350898218,5.15325230800194
"Canada","CAN",2028,0,0,138.425491441199,7.0432,36.0779981114259,4.70473518727407,3.89806848827903,5.51140188626911
"China","CHN",2009,8.8559476757714,9.4457199538718,73.6081313487489,4.3,36.0779981114259,2.84120916663718,NA,NA
"China","CHN",2010,10.1028326225249,11.0610268253916,78.6733867642347,4.1,43.7,1.86171286491531,NA,NA
"China","CHN",2011,8.95381604174548,14.4199589704314,85.0268012388491,4.1,42.4,1.71334880090687,NA,NA
"China","CHN",2012,7.13452377743971,8.46700010568988,87.0089609734799,4.1,42.2,2.04922491238407,NA,NA
"China","CHN",2013,7.05073413400802,8.14030516001982,88.8912867556837,4.05,39.7,2.65759658507382,NA,NA
"China","CHN",2014,6.75076031581014,8.5083910751967,89.8078125350432,4.1,39.2,4.40073980760643,NA,NA
"China","CHN",2015,6.42073647731185,8.07291390175806,89.8051685089376,7.86132422293676,38.6,6.58943330303845,NA,NA
"China","CHN",2016,6.23821544767785,8.31450646110842,91.0690379802766,7.86132422293676,38.5,6.11037807198689,NA,NA
"China","CHN",2017,6.30186310056631,8.87411357249077,94.9237007358773,3.9,39.1,5.0280599524383,NA,NA
"China","CHN",2018,6.25170055571749,7.81599867291543,98.2457907080735,4.93,38.5,3.30955280063339,NA,NA
"China","CHN",2019,5.57531686294317,6.05558025944022,99.5099196976254,5.15,38.2,3.46496865712674,NA,NA
"China","CHN",2020,1.99555804192106,-2.73241634204767,100,5.61,37.1,3.55076173037948,NA,NA
"China","CHN",2021,8.35171995394172,12.1277956061191,104.552326578976,5.11,35.7,0.896451994856068,NA,NA
"China","CHN",2022,2.96415683733213,0.856243712912246,106.459023424007,7.86132422293676,36.0779981114259,0.664167296967674,NA,NA
"China","CHN",2023,5.35885786336085,1.69755781986673,105.839012678404,7.86132422293676,36.0779981114259,2.1499317871155,NA,NA
"China","CHN",2024,3.6648957869215,7.26920284986188,108.141218487663,7.86132422293676,36.0779981114259,5.6236960353692,2.37514232090568,8.87224974983271
"China","CHN",2025,4.86316959447626,1.37175738334957,110.443424296922,7.86132422293676,36.0779981114259,1.20602307709865,-1.78926835970686,4.20131451390415
"China","CHN",2026,4.01553543675656,3.95049202355513,112.745630106181,7.86132422293676,36.0779981114259,3.0602400372786,0.28448218703296,5.83599788752424
"China","CHN",2027,4.61513434378712,4.78513416636843,115.04783591544,7.86132422293676,36.0779981114259,2.377922845962,-0.515263836645326,5.27110952856933
"China","CHN",2028,4.19099045336225,2.51118515232226,117.350041724699,7.86132422293676,36.0779981114259,1.54936326704036,-1.44836799911722,4.54709453319794
"France","FRA",2009,-3.32212441195946,-0.208780837762106,94.6958679576458,9.122,32.7,1.19418169493708,NA,NA
"France","FRA",2010,1.49872462854756,1.38255520518406,95.7275287359369,9.279,33.7,0.886240034118113,NA,NA
"France","FRA",2011,1.94433508557432,0.133194509237072,96.5426279010849,9.228,33.3,0.684115705018621,NA,NA
"France","FRA",2012,-0.299598723254917,-0.90364498951412,97.5872644084421,9.841,33.1,0.988372026786947,NA,NA
"France","FRA",2013,0.262144549420668,-0.00864742131234664,98.3170959503878,9.913,32.5,2.04430697487288,NA,NA
"France","FRA",2014,0.519383755439208,0.3420563934271,98.8782850807923,10.273,32.3,2.46454170478917,NA,NA
"France","FRA",2015,0.708030577451083,1.11883110157744,100,10.354,32.7,3.21399809375928,NA,NA
"France","FRA",2016,0.594243758963955,1.51166866578805,100.517258225639,10.057,31.9,3.50803541656967,NA,NA
"France","FRA",2017,1.7877954845162,1.1845962747817,101.10663430108,9.41,31.6,3.10092463882578,NA,NA
"France","FRA",2018,1.28216604237026,0.620803200992782,102.233562080931,9.018,32.4,3.22631690735722,NA,NA
"France","FRA",2019,1.68870845332556,1.43078230323445,103.471122936494,8.415,31.2,3.25333341916801,NA,NA
"France","FRA",2020,-7.74056754340876,-6.91769392736434,106.552470954946,8.01,30.7,2.67871162355932,NA,NA
"France","FRA",2021,6.50155222975816,4.76242984208078,107.85434621083,7.874,31.5,1.68184230836941,NA,NA
"France","FRA",2022,2.23598928786784,1.96314202261274,111.3279379829,7.308,36.0779981114259,0.757547547668576,NA,NA
"France","FRA",2023,0.607649186397026,0.226443958932919,117.232295054567,7.335,36.0779981114259,2.2310067884764,NA,NA
"France","FRA",2024,0,0,123.136652126235,7.01791006839377,33.2502770075884,4.30924991528315,3.05728320635397,5.56121662421233
"France","FRA",2025,0,0,129.041009197902,6.90047929535884,32.7863512007856,5.61425452616599,4.09667956628963,7.13182948604235
"France","FRA",2026,0,0,134.94536626957,6.66719572937727,32.7863512007856,6.60005473314957,4.81959559521294,8.3805138710862
"France","FRA",2027,0,0,140.849723341237,6.50113607503381,32.7863512007856,7.64953792982138,5.5781265474397,9.72094931220305
"France","FRA",2028,0,0,146.754080412904,6.2960695553314,32.7863512007856,8.66206889113686,6.29506114327012,11.0290766390036
"Germany","DEU",2009,-5.30552818338693,0.167456026725546,91.5246029073585,7.88,30.5,2.77922902184838,NA,NA
"Germany","DEU",2010,4.30644105317714,0.864769462771648,92.1492569997405,7.043,30.2,1.97089004864543,NA,NA
"Germany","DEU",2011,5.69928313639005,3.75447884941855,93.2844758387769,5.967,30.6,2.32546020860738,NA,NA
"Germany","DEU",2012,0.285850062294074,1.31015825658176,94.6203808159846,5.372,31.1,2.74037384548675,NA,NA
"Germany","DEU",2013,0.11264382474991,0.0883181763423124,96.5080873318083,5.316,31.5,2.90550378014538,NA,NA
"Germany","DEU",2014,1.7444639725766,0.630299044174848,98.3425370605946,4.98,30.8,4.01524230663174,NA,NA
"Germany","DEU",2015,0.776507656994639,1.05813833688858,100,4.612,31.7,4.31418083669199,NA,NA
"Germany","DEU",2016,1.4722926294875,1.61641364834388,101.256258623712,4.104,31.4,4.95794132003532,NA,NA
"Germany","DEU",2017,2.33286593357245,1.03715554461749,102.742689558581,3.781,31.3,5.50847651834374,NA,NA
"Germany","DEU",2018,0.813017363676465,1.19700696554219,104.659184117047,3.384,31.9,4.78009979003563,NA,NA
"Germany","DEU",2019,0.76040219441613,1.35485553851665,106.76908828018,3.163,31.8,4.75242747142421,NA,NA
"Germany","DEU",2020,-4.17345320848187,-5.9301283837565,108.642934862269,3.881,32.4,4.18946647610149,NA,NA
"Germany","DEU",2021,3.6261286867131,1.45432133907542,111.688119611717,3.594,36.0779981114259,3.04469675057481,NA,NA
"Germany","DEU",2022,0.641609123670904,3.17112363773195,118.491999722624,3.12,36.0779981114259,1.60383427169542,NA,NA
"Germany","DEU",2023,0.353884463349871,-0.106411199562189,125.770864360606,3.068,36.0779981114259,4.15407858431418,NA,NA
"Germany","DEU",2024,0,0,133.049728998588,3.016,36.0779981114259,4.04775304433895,2.0043935170659,6.09111257161199
"Germany","DEU",2025,0,0,140.32859363657,2.964,36.0779981114259,4.50215320098166,1.76562598514901,7.23868041681432
"Germany","DEU",2026,0,0,147.607458274552,2.912,36.0779981114259,4.95655335762438,1.46171337111724,8.45139334413151
"Germany","DEU",2027,0,0,154.886322912534,2.86,36.0779981114259,5.41095351426709,1.12711246415954,9.69479456437465
"Germany","DEU",2028,0,0,162.165187550516,2.808,36.0779981114259,5.86535367090981,0.776076311904402,10.9546310299152
"India","IND",2009,6.31340985793889,3.49337276060386,83.2092750021032,7.86132422293676,34.9,0.727273580688258,NA,NA
"India","IND",2010,6.93079780415253,5.17928535833907,91.9679089631846,3.115,36.0779981114259,0.878120634357222,NA,NA
"India","IND",2011,3.76074153145865,5.91073271488168,99.9999988608487,7.86132422293676,35.4,0.577198011836031,NA,NA
"India","IND",2012,4.01726735836323,4.03153919380179,107.934386248394,3.222,36.0779981114259,0.479881383905115,NA,NA
"India","IND",2013,4.97769997302639,5.88263029800001,114.611751371927,7.86132422293676,36.0779981114259,0.875507128476268,NA,NA
"India","IND",2014,6.06398074162718,5.06034759131005,118.430336326026,7.86132422293676,36.0779981114259,0.678618353107306,NA,NA
"India","IND",2015,6.71566734640226,6.64833269673993,121.130060189769,7.86132422293676,34.7,1.41022453099764,NA,NA
"India","IND",2016,6.97394690929247,6.84926063874795,125.052221196612,7.86132422293676,34.7,2.38944032543405,NA,NA
"India","IND",2017,5.561185034605,5.01104183422309,130.015866407506,7.86132422293676,35.9,1.99338782784371,NA,NA
"India","IND",2018,5.29211971914722,5.92087765118583,135.065995050452,7.652,34.5,1.57095836923987,NA,NA
"India","IND",2019,2.79675759965889,4.08069870228027,138.315030740154,6.51,33.8,1.3253811821837,NA,NA
"India","IND",2020,-6.69047102833747,-6.20693452373237,144.974702950823,7.859,33.8,1.88910627131502,NA,NA
"India","IND",2021,8.79093447676263,10.7618170259252,157.087205592193,6.38,32.8,0.577467886898331,NA,NA
"India","IND",2022,6.1449586075554,5.93026290281333,167.68668534159,4.822,36.0779981114259,0.141091848921094,NA,NA
"India","IND",2023,7.20183939103345,3.1113266847085,169.923710666797,4.172,36.0779981114259,1.38969360930041,NA,NA
"India","IND",2024,4.99005568817911,4.77763943532188,171.731518323577,6.58408463737068,35.1311992445695,1.29811889090241,0.267321973884143,2.32891580792067
"India","IND",2025,4.99005568817911,4.77763943532188,177.752310395086,6.58408463737068,35.1311992445695,1.32117994637768,0.263320867284278,2.37903902547109
"India","IND",2026,4.99005568817911,4.77763943532188,183.773102466595,6.58408463737068,35.1311992445695,1.34424100185296,0.256710925062404,2.43177107864352
"India","IND",2027,4.99005568817911,4.77763943532188,189.793894538105,6.58408463737068,35.1311992445695,1.36730205732824,0.247699541144244,2.48690457351223
"India","IND",2028,4.99005568817911,4.77763943532188,195.814686609614,6.58408463737068,35.1311992445695,1.39036311280352,0.236486945190752,2.54423928041628
"Indonesia","IDN",2009,3.31160021271401,3.53877693242728,86.7571359930573,6.106,33.4,0.012926642985462,NA,NA
"Indonesia","IDN",2010,4.89326246908787,3.42774070959115,100,5.614,34.6,0.00284589614076712,NA,NA
"Indonesia","IDN",2011,4.82294276512758,3.72725595241815,107.465943033675,5.153,37.9,0.188449998840736,NA,NA
"Indonesia","IDN",2012,4.67540374198676,4.16802604459612,111.500084236182,4.468,37.1,0.106199477147336,NA,NA
"Indonesia","IDN",2013,4.25603923226443,4.17765908519536,117.03716759416,4.336,38.9,0.0920788735698189,NA,NA
"Indonesia","IDN",2014,3.77968595157438,4.05350554253769,123.407704913933,4.049,38.8,0.0657301286566548,NA,NA
"Indonesia","IDN",2015,3.70583428895539,3.67139521320736,128.319631030817,4.514,38.2,0.0329222094802688,NA,NA
"Indonesia","IDN",2016,3.91054275495577,3.92188626778849,131.449249420225,4.301,36.9,0.0779838514583702,NA,NA
"Indonesia","IDN",2017,4.00109865179923,3.9138450719628,137.091942591614,3.783,36.4,0.0368868612288927,NA,NA
"Indonesia","IDN",2018,4.15930013909383,4.12226077694847,142.326556547384,4.387,36.3,0.0376547887536418,NA,NA
"Indonesia","IDN",2019,4.0413041818536,4.18139882869643,144.601630186014,3.59,35.4,0.179742108800552,NA,NA
"Indonesia","IDN",2020,-2.89423403981894,-3.48973990695649,144.020835663022,4.255,35.3,0.0772745446571589,NA,NA
"Indonesia","IDN",2021,2.97476192227879,1.28943158025598,152.667808069412,3.827,35.5,0.0810984290462283,NA,NA
"Indonesia","IDN",2022,4.52469623632904,4.17544208455161,167.273059180925,3.462,35.5,0.00720761443055925,NA,NA
"Indonesia","IDN",2023,4.16662016188742,4.05107378855763,169.837478413828,3.308,36.1,0.428454907257119,NA,NA
"Indonesia","IDN",2024,3.62192391133907,3.26199719811853,175.771788586738,3.308,36.0686518822455,0.171030447274664,-0.0285283971295544,0.370589291678883
"Indonesia","IDN",2025,3.62192391133907,3.26199719811853,181.706098759647,3.308,36.0459338998726,0.178322367377323,-0.0360416584952917,0.392686393249937
"Indonesia","IDN",2026,3.62192391133907,3.26199719811853,187.640408932557,3.308,36.0294701770061,0.185642062088277,-0.0474995382542577,0.418783662430813
"Indonesia","IDN",2027,3.62192391133907,3.26199719811853,193.574719105467,3.308,36.0175389162905,0.192981885059137,-0.0620643881178284,0.448028158236102
"Indonesia","IDN",2028,3.62192391133907,3.26199719811853,199.509029278377,3.308,36.0088923311032,0.200336294980872,-0.0790246920823115,0.479697282044055
"Italy","ITA",2009,-5.73561512284574,-1.94956403846103,93.4299276954844,7.749,33.8,1.97598974351521,NA,NA
"Italy","ITA",2010,1.21729094320378,0.73994749167025,93.9884888746792,8.363,34.7,1.43522111792551,NA,NA
"Italy","ITA",2011,0.522437618412042,-0.107164922289996,95.6133465825048,8.359,35.1,1.5770616170523,NA,NA
"Italy","ITA",2012,-3.38600463395791,-3.97397021608383,97.2410489256814,10.655,35.2,1.89444830169358,NA,NA
"Italy","ITA",2013,-2.94962896394237,-3.56851040488999,98.335773084625,12.149,34.9,1.97560483289767,NA,NA
"Italy","ITA",2014,-0.914682836793602,-0.740247940779625,99.2233033239242,12.683,34.7,2.42735147523293,NA,NA
"Italy","ITA",2015,0.982944211578541,1.93035308608029,100,11.896,35.4,2.48122605081521,NA,NA
"Italy","ITA",2016,1.40835149300574,1.41908653445138,101.248171819512,11.688,35.2,2.89163040473192,NA,NA
"Italy","ITA",2017,1.75607853572014,1.69092745566546,101.96685333569,11.211,35.9,3.15713425506231,NA,NA
"Italy","ITA",2018,1.01846372174721,1.1257437175223,103.058491635675,10.61,35.2,3.10254753006094,NA,NA
