"summary(model_volatility)$coefficients[, 4]"
0.999999999999997
0.984070374848432
0.390431000736913
0.000715087523867651
0.16953552315347
0.000501011456864726
1.92635627887684e-16
0.999817371802547
7.03522821523433e-11
0.0493673289538616
0.714159917915296
0.0011233113243955
0.0480469323762942
0.920327634301443
0.363707373382191
0.547169701749733
2.61699988051376e-06
9.45429871731538e-10
