"summary(mixed_model_volatility)$coefficients[, ""t value""]"
2.79259050315383e-14
1.09683332011995
-0.908667142150618
-3.07380297347649
0.418614414791064
-2.39559995408471
-0.266565030580972
0.352120185258192
6.90201814053422
5.18581829448761
0.0865402507150578
2.39876728736933
2.64585555879798
-1.66688766190728
0.878712350315174
-0.288543026831752
2.54663593486248
-1.17491285203565
