"x"
-1.04957754598355
-1.07984819295962
-1.17220893943256
-1.31377542110346
-1.29102107446861
-1.20201253443972
-1.03107419492631
-0.9502528006739
-0.888572181270381
-0.942744116692114
-0.863995201649598
-1.12837412828912
-1.32373371237614
-0.833724953728973
-0.586473243671313
0.326693708419735
-0.333543249447231
0.121847481113461
0.220802753919357
0.174891008851871
0.275007393912823
0.755339398805371
0.967130521498414
0.511741964335622
0.457419110665871
0.44580728732921
0.132125895432901
0.0162506620942373
-0.167947688193014
-0.581236882330006
-0.691077816934033
-0.906891524617743
-1.01724782932989
-0.873652074024199
-0.879693371696781
-0.796326727519731
-0.51460877209323
-0.47196195102078
-0.637708332898173
-0.61870297331895
-0.478374648237948
-0.0631541229767504
-0.382445377946633
-0.115489593047426
0.148900678108582
0.684612038848057
0.554331090763662
0.601253751630883
0.678419829768297
0.936956839568588
1.73540147234967
2.50111714232162
2.32563016461155
2.09670131899984
1.08071040886292
1.20227723300338
1.24058008891878
0.0274040746929201
-0.861066446697064
-0.333072004639067
-0.492682807208361
-0.633458502514811
-0.782346980690424
-0.586881638459196
-0.221223635737729
-0.0709630409302425
0.288507960917752
0.387488267812661
0.144752518736685
0.184967927714393
0.0829541786878196
-0.0619473372446412
-0.685730674672826
-0.680371808406501
-0.112355432161217
-0.0592104130669701
-0.542305014793484
-0.423820647604038
-0.135403562097906
-0.120171143025934
0.273941324002003
0.465900547836274
0.703046710565332
0.916324600675623
0.585246079986634
0.534376983192189
0.277289953419456
-0.212149780536805
-0.502937264867732
0.557044622630915
-0.0643064113616871
0.150488821741731
-0.0796611938893312
-0.00353712023662737
0.227131743801041
0.0725177795315371
0.368936345810194
0.848787155843416
0.63919948661682
0.683297650367198
0.598425326951738
1.04402427527847
0.242858598214221
0.0538659111140672
0.603229997689034
-0.471522923589951
-0.537348539920908
-0.35517413275904
-0.470250244855257
-0.313651565179352
-0.275264316785084
-0.259720308103452
-0.356501435299564
-0.394425729205464
-0.418570708349537
-0.373698984035446
-0.361561965079292
-0.509305942216489
-0.581467703852732
-0.361683921890264
0.104802495658836
-0.109286067802443
0.0202629001723683
0.275296664661989
0.275912845658224
0.469513388765946
0.505682880157938
0.537830498595616
0.63049721482083
0.525057843378959
0.483528219165455
0.804537644035045
0.143960015709916
0.109869606640936
0.808562074034497
-0.983336940698799
-1.24178143991711
-1.07659254946423
-0.981354745897709
-1.11705843051174
-0.908589476810597
-0.775689876343861
-0.383224820882221
-0.424200834944137
-0.187480498606897
0.263244231308142
0.490132088170212
0.0735096327980189
-0.556910445662821
0.0916503249886672
-0.900741067517577
-1.13732044302422
-0.947926295253545
-1.09272577100614
-0.931128365119333
-1.03549626472828
-0.879791529208089
-0.673915005670518
-0.569642406556406
-0.585447513911452
-0.559432731969411
-0.557503095770971
-1.03810084139782
-0.875401474269892
-0.917552083395594
0.16432484527761
0.256779962807262
-0.112985517447678
0.27739043108599
0.133244551741726
0.397060095545851
0.326151131297966
0.658404967482408
0.467771175447827
0.635660357942587
0.506144118253684
0.603766483003369
0.0341893786726934
0.327109569494234
0.122482573382784
-0.277274404632704
-0.0138550453828993
0.365814447452512
0.351794545321871
0.401817862177563
0.676619048676845
1.57084283184761
1.09972486078016
1.20428122823077
0.63064224872153
0.697629337581406
0.572975749083282
0.710403741672355
1.10264707083461
1.20826848814486
0.1275145720785
-0.246169851810792
-0.237545351041488
-0.185401917177234
-0.0228668201577407
0.15254120350306
0.458631469068701
0.12577683797973
0.00277035292024494
0.00799763215456583
0.0660759780285708
-0.121955652451836
-0.0900935297450391
0.0313864209355862
-0.459287090681967
-0.426183095455344
-0.966561509671227
-1.29637749711158
-1.3278779003222
-1.57840240636736
-1.13386569928895
-1.16698330797783
-0.962044413288477
-0.790106678810695
-0.936162741324036
-1.21689449422883
-0.695939757293248
-1.08202969370808
-1.01916661471524
-0.194774364756273
-1.15486532656828
-1.0707292474016
-0.951385641633286
-0.918685543652488
0.540801421039274
0.499115501053629
0.635302733416829
0.963046111394345
0.797503392393404
0.608321505600617
0.655436199910761
0.0849132217482038
-0.247999172841189
0.239168956576284
1.23457191004862
0.916038092160458
2.18597452631754
2.29252996716214
0.496929799393734
0.391226288804632
0.917145693369237
1.40318552163402
1.63792337853759
1.77162547044776
1.75605515934184
1.86026346593946
1.51366568048683
1.54008019173219
2.00139773883748
1.55447394472994
-0.674524419448783
-0.502388533065228
-0.537348722596579
-0.361684871637494
-0.760565380543542
-0.690715356297034
-0.649348862074872
-0.777234218907702
-0.483490908704071
-0.298323916834004
-0.268303855954433
-0.187542488656867
-0.305301334133179
1.27765808064436
-0.864260590341536
0.554510933329692
0.628922105676152
0.545203573080308
0.484229941943337
0.441094954077709
0.520737244143163
0.646943200454537
0.850650329006579
1.05815619527467
1.02100182042091
1.05142943903555
1.6292974162159
1.38367043994776
0.866001891714158
1.18096586562641
-0.521083893307613
-0.521725572575476
-0.362710945824211
-0.426728867932265
-0.51669705517435
-0.484966119996065
-0.580454932120287
-0.536508044200366
-0.544045859902343
-0.530171207050772
-0.600313045312162
-0.690620711356526
-0.445365033963963
-0.334925109248327
-1.17895990827499
